1768151,1629,2016-02-04 12:00:00
16157138,1629,2016-02-04 21:00:00
16157138,1629,2016-02-04 20:00:00
135037,1629,2016-02-04 20:00:00
7187542,1629,2016-02-04 15:00:00
1421807,1629,2016-02-04 20:00:00
7998424,1629,2016-02-04 17:00:00
19672124,1629,2016-02-04 09:00:00
19672124,1629,2016-02-04 10:00:00
18860772,1629,2016-02-04 15:00:00
18860772,1629,2016-02-04 15:00:00
17933077,1629,2016-02-04 08:00:00
18330539,1629,2016-02-04 15:00:00
35382,1629,2016-02-04 16:00:00
17901822,1629,2016-02-04 21:00:00
18812023,1629,2016-02-04 17:00:00
10523185,1629,2016-02-04 14:00:00
22563413,1629,2016-02-04 21:00:00
17243429,1629,2016-02-04 20:00:00
9399976,1629,2016-02-04 16:00:00
21607668,1629,2016-02-04 19:00:00
18027831,1629,2016-02-04 19:00:00
5985124,1629,2016-02-04 15:00:00
21220310,1629,2016-02-04 16:00:00
12675284,1629,2016-02-04 13:00:00
6761385,1629,2016-02-04 18:00:00
2985332,1629,2016-02-04 15:00:00
10701730,1629,2016-02-04 11:00:00
22074351,1629,2016-02-04 22:00:00
22074351,1629,2016-02-04 22:00:00
13617435,1629,2016-02-04 13:00:00
3306278,1629,2016-02-04 19:00:00
9066379,1629,2016-02-04 12:00:00
20083645,1629,2016-02-04 22:00:00
17987599,1629,2016-02-04 20:00:00
16446052,1629,2016-02-04 21:00:00
16294473,1629,2016-02-04 20:00:00
17936390,1629,2016-02-04 20:00:00
9929399,1629,2016-02-04 16:00:00
9929399,1629,2016-02-04 17:00:00
2842240,1629,2016-02-04 13:00:00
7216111,1629,2016-02-04 20:00:00
3833202,1629,2016-02-04 21:00:00
20653143,1629,2016-02-04 20:00:00
2931920,1629,2016-02-04 19:00:00
1267773,1629,2016-02-04 14:00:00
11993046,1629,2016-02-04 14:00:00
3995894,1629,2016-02-04 12:00:00
2287322,1629,2016-02-04 21:00:00
9323100,1629,2016-02-04 15:00:00
9359509,1629,2016-02-04 13:00:00
2123517,1629,2016-02-04 13:00:00
20340800,1629,2016-02-04 16:00:00
11174074,1629,2016-02-04 20:00:00
19142151,1629,2016-02-04 15:00:00
10438997,1629,2016-02-04 10:00:00
7895,1629,2016-02-04 12:00:00
22137987,1629,2016-02-04 14:00:00
7895,1629,2016-02-04 12:00:00
6676473,1629,2016-02-04 17:00:00
3132379,1629,2016-02-04 16:00:00
16073484,1629,2016-02-04 14:00:00
7640001,1629,2016-02-04 09:00:00
6886609,1629,2016-02-04 20:00:00
16029853,1629,2016-02-04 21:00:00
14167624,1629,2016-02-04 17:00:00
6747499,1629,2016-02-04 15:00:00
15607441,1629,2016-02-04 15:00:00
1126618,1629,2016-02-04 17:00:00
1325101,1629,2016-02-04 16:00:00
18972067,1629,2016-02-04 13:00:00
18972067,1629,2016-02-04 13:00:00
8495745,1629,2016-02-04 21:00:00
22061420,1629,2016-02-04 20:00:00
1643220,1629,2016-02-04 16:00:00
14038196,1629,2016-02-04 14:00:00
5974073,1629,2016-02-04 15:00:00
5974073,1629,2016-02-04 15:00:00
13520712,1629,2016-02-04 21:00:00
17149141,1629,2016-02-04 17:00:00
12281752,1629,2016-02-04 21:00:00
16809388,1629,2016-02-04 19:00:00
9374350,1629,2016-02-04 18:00:00
19764469,1629,2016-02-04 13:00:00
17393232,1629,2016-02-04 14:00:00
15588116,1629,2016-02-04 17:00:00
9108796,1629,2016-02-04 17:00:00
2811733,1629,2016-02-04 18:00:00
14301391,1629,2016-02-04 20:00:00
9037742,1629,2016-02-04 12:00:00
19516108,1629,2016-02-04 16:00:00
9925717,1629,2016-02-04 21:00:00
17285794,1629,2016-02-04 15:00:00
5372945,1629,2016-02-04 10:00:00
7793773,1629,2016-02-04 12:00:00
7388303,1629,2016-02-04 17:00:00
7067928,1629,2016-02-04 14:00:00
7067928,1629,2016-02-04 15:00:00
20629285,1629,2016-02-04 12:00:00
19600621,1629,2016-02-04 16:00:00
17109666,1629,2016-02-04 17:00:00
15731099,1629,2016-02-04 17:00:00
15731099,1629,2016-02-04 17:00:00
15605208,1629,2016-02-04 16:00:00
5639652,1629,2016-02-04 19:00:00
5639652,1629,2016-02-04 20:00:00
19734681,1629,2016-02-04 13:00:00
5908344,1629,2016-02-04 14:00:00
10141072,1629,2016-02-04 16:00:00
10588369,1629,2016-02-04 18:00:00
4145573,1629,2016-02-04 22:00:00
1438014,1629,2016-02-04 14:00:00
1960556,1629,2016-02-04 17:00:00
20158927,1629,2016-02-04 11:00:00
7886131,1629,2016-02-04 17:00:00
15660539,1629,2016-02-04 13:00:00
6309940,1629,2016-02-04 18:00:00
1628530,1629,2016-02-04 19:00:00
21902574,1629,2016-02-04 21:00:00
22242851,1629,2016-02-04 14:00:00
8602187,1629,2016-02-04 20:00:00
6879396,1629,2016-02-04 21:00:00
11057891,1629,2016-02-04 18:00:00
14181659,1629,2016-02-04 19:00:00
20050716,1629,2016-02-04 13:00:00
6414833,1629,2016-02-04 17:00:00
5570802,1629,2016-02-04 16:00:00
21073348,1629,2016-02-04 21:00:00
17823233,1629,2016-02-04 17:00:00
15883128,1629,2016-02-04 11:00:00
13248804,1629,2016-02-04 08:00:00
1521004,1629,2016-02-04 15:00:00
22335381,1629,2016-02-04 13:00:00
19432898,1629,2016-02-04 14:00:00
19432898,1629,2016-02-04 15:00:00
22268665,1629,2016-02-04 13:00:00
8357086,1629,2016-02-04 15:00:00
16793545,1629,2016-02-04 15:00:00
3101411,1629,2016-02-04 19:00:00
19316002,1629,2016-02-04 15:00:00
14325502,1629,2016-02-04 20:00:00
21868685,1629,2016-02-04 13:00:00
19087156,1629,2016-02-04 15:00:00
19087156,1629,2016-02-04 15:00:00
7954909,1629,2016-02-04 15:00:00
15519725,1629,2016-02-04 19:00:00
12156821,1629,2016-02-04 19:00:00
5424271,1629,2016-02-04 20:00:00
21458033,1629,2016-02-04 15:00:00
11400408,1629,2016-02-04 21:00:00
2649363,1629,2016-02-04 14:00:00
17088552,1629,2016-02-04 19:00:00
16669676,1629,2016-02-04 21:00:00
13676794,1629,2016-02-04 19:00:00
17737249,1629,2016-02-04 17:00:00
1749501,1629,2016-02-04 14:00:00
5604012,1629,2016-02-04 18:00:00
29687,1629,2016-02-04 11:00:00
686923,1629,2016-02-04 15:00:00
3968157,1629,2016-02-04 21:00:00
5247203,1629,2016-02-04 19:00:00
6262198,1629,2016-02-04 19:00:00
5937277,1629,2016-02-04 12:00:00
19835269,1629,2016-02-04 15:00:00
15243138,1629,2016-02-04 15:00:00
19453345,1629,2016-02-04 10:00:00
10612186,1629,2016-02-04 12:00:00
1958005,1629,2016-02-04 11:00:00
1263403,1629,2016-02-04 17:00:00
7820467,1629,2016-02-04 11:00:00
14169659,1629,2016-02-04 18:00:00
10711386,1629,2016-02-04 13:00:00
22159454,1629,2016-02-04 16:00:00
11061349,1629,2016-02-04 16:00:00
3439342,1629,2016-02-04 17:00:00
9727054,1629,2016-02-04 20:00:00
18706309,1629,2016-02-04 21:00:00
11721435,1629,2016-02-04 20:00:00
21892106,1629,2016-02-04 14:00:00
13612961,1629,2016-02-04 17:00:00
5796694,1629,2016-02-04 18:00:00
5383625,1629,2016-02-04 15:00:00
21346218,1629,2016-02-04 19:00:00
9984660,1629,2016-02-04 15:00:00
1903051,1629,2016-02-04 17:00:00
4268502,1629,2016-02-04 13:00:00
996571,1629,2016-02-04 17:00:00
16387846,1629,2016-02-04 20:00:00
10499993,1629,2016-02-04 12:00:00
11188129,1629,2016-02-04 10:00:00
3636634,1629,2016-02-04 14:00:00
19642167,1629,2016-02-04 11:00:00
16864004,1629,2016-02-04 19:00:00
19519933,1629,2016-02-04 19:00:00
8221429,1629,2016-02-04 17:00:00
9588923,1629,2016-02-04 19:00:00
11618723,1629,2016-02-04 15:00:00
6249258,1629,2016-02-04 19:00:00
6249258,1629,2016-02-04 20:00:00
19184730,1629,2016-02-04 17:00:00
15696247,1629,2016-02-04 21:00:00
5084469,1629,2016-02-04 13:00:00
10817146,1629,2016-02-04 12:00:00
17667916,1629,2016-02-04 11:00:00
7722097,1629,2016-02-04 11:00:00
9798878,1629,2016-02-04 20:00:00
11215403,1629,2016-02-04 13:00:00
21754148,1629,2016-02-04 09:00:00
14244572,1629,2016-02-04 12:00:00
8437881,1629,2016-02-04 20:00:00
19937446,1629,2016-02-04 19:00:00
11850873,1629,2016-02-04 21:00:00
11543096,1629,2016-02-04 21:00:00
12794812,1629,2016-02-04 18:00:00
20103447,1629,2016-02-04 19:00:00
4310857,1629,2016-02-04 19:00:00
2698842,1629,2016-02-04 20:00:00
20637861,1629,2016-02-04 17:00:00
2390506,1629,2016-02-04 16:00:00
15560269,1629,2016-02-04 16:00:00
3880836,1629,2016-02-04 19:00:00
10734898,1629,2016-02-04 16:00:00
1509280,1629,2016-02-04 14:00:00
386127,1629,2016-02-04 12:00:00
21861511,1629,2016-02-04 20:00:00
12330895,1629,2016-02-04 19:00:00
19520302,1629,2016-02-04 18:00:00
13101553,1629,2016-02-04 12:00:00
18547371,1629,2016-02-04 19:00:00
4089213,1629,2016-02-04 09:00:00
8170899,1629,2016-02-04 19:00:00
16532125,1629,2016-02-04 18:00:00
4913511,1629,2016-02-04 18:00:00
4630800,1629,2016-02-04 13:00:00
4448777,1629,2016-02-04 21:00:00
19984069,1629,2016-02-04 21:00:00
3407317,1629,2016-02-04 19:00:00
21930274,1629,2016-02-04 21:00:00
19406338,1629,2016-02-04 20:00:00
3294453,1629,2016-02-04 21:00:00
3294453,1629,2016-02-04 19:00:00
13520363,1629,2016-02-04 16:00:00
16243689,1629,2016-02-04 21:00:00
17589460,1629,2016-02-04 20:00:00
16867964,1629,2016-02-04 18:00:00
658361,1629,2016-02-04 13:00:00
9672546,1629,2016-02-04 09:00:00
2315969,1629,2016-02-04 18:00:00
17855641,1629,2016-02-04 20:00:00
7609799,1629,2016-02-04 15:00:00
12117149,1629,2016-02-04 13:00:00
2131790,1629,2016-02-04 09:00:00
17457515,1629,2016-02-04 18:00:00
14747814,1629,2016-02-04 14:00:00
1841545,1629,2016-02-04 17:00:00
9153689,1629,2016-02-04 15:00:00
8585945,1629,2016-02-04 14:00:00
21062435,1629,2016-02-04 17:00:00
15903107,1629,2016-02-04 11:00:00
20468016,1629,2016-02-04 12:00:00
10411139,1629,2016-02-04 14:00:00
21408421,1629,2016-02-04 17:00:00
13413044,1629,2016-02-04 14:00:00
14871742,1629,2016-02-04 15:00:00
16255566,1629,2016-02-04 20:00:00
16394956,1629,2016-02-04 20:00:00
14113457,1629,2016-02-04 11:00:00
20246654,1629,2016-02-04 18:00:00
20592567,1629,2016-02-04 10:00:00
17687190,1629,2016-02-04 18:00:00
7773291,1629,2016-02-04 20:00:00
4914501,1629,2016-02-04 16:00:00
3976095,1629,2016-02-04 15:00:00
20356841,1629,2016-02-04 13:00:00
18857230,1629,2016-02-04 22:00:00
6803649,1629,2016-02-04 15:00:00
13535970,1629,2016-02-04 16:00:00
7764898,1629,2016-02-04 11:00:00
11533352,1629,2016-02-04 13:00:00
11063001,1629,2016-02-04 12:00:00
8050105,1629,2016-02-04 11:00:00
17766882,1629,2016-02-04 15:00:00
20101031,1629,2016-02-04 16:00:00
20996106,1629,2016-02-04 15:00:00
14346436,1629,2016-02-04 18:00:00
17659188,1629,2016-02-04 21:00:00
20984647,1629,2016-02-04 18:00:00
14044728,1629,2016-02-04 13:00:00
14044728,1629,2016-02-04 13:00:00
10870457,1629,2016-02-04 12:00:00
12555627,1629,2016-02-04 12:00:00
7010547,1629,2016-02-04 13:00:00
22052562,1629,2016-02-04 17:00:00
13389472,1629,2016-02-04 12:00:00
13669884,1629,2016-02-04 18:00:00
6250048,1629,2016-02-04 14:00:00
9042559,1629,2016-02-04 13:00:00
19277390,1629,2016-02-04 18:00:00
12581725,1629,2016-02-04 11:00:00
12581725,1629,2016-02-04 11:00:00
12581725,1629,2016-02-04 11:00:00
4948427,1629,2016-02-04 22:00:00
3532814,1629,2016-02-04 09:00:00
14311129,1629,2016-02-04 17:00:00
10378083,1629,2016-02-04 11:00:00
17703566,1629,2016-02-04 21:00:00
15328983,1629,2016-02-04 18:00:00
20286962,1629,2016-02-04 11:00:00
5020665,1629,2016-02-04 18:00:00
18084649,1629,2016-02-04 19:00:00
819678,1629,2016-02-04 21:00:00
11947284,1629,2016-02-04 19:00:00
4354550,1629,2016-02-04 19:00:00
14600115,1629,2016-02-04 11:00:00
20558981,1629,2016-02-04 09:00:00
16229316,1629,2016-02-04 18:00:00
13632815,1629,2016-02-04 10:00:00
17206769,1629,2016-02-04 17:00:00
3524952,1629,2016-02-04 22:00:00
4463433,1629,2016-02-04 16:00:00
1015238,1629,2016-02-04 19:00:00
3699202,1629,2016-02-04 10:00:00
13346967,1629,2016-02-04 19:00:00
5987022,1629,2016-02-04 19:00:00
20098488,1629,2016-02-04 14:00:00
4559416,1629,2016-02-04 17:00:00
16543626,1629,2016-02-04 15:00:00
6374670,1629,2016-02-04 20:00:00
10222153,1629,2016-02-04 12:00:00
5054860,1629,2016-02-04 16:00:00
16456152,1629,2016-02-04 16:00:00
11798094,1629,2016-02-04 18:00:00
18244233,1629,2016-02-04 13:00:00
3178037,1629,2016-02-04 20:00:00
20984492,1629,2016-02-04 14:00:00
19738377,1629,2016-02-04 21:00:00
