4445640,1629,2016-05-31 20:00:00
13980328,1629,2016-05-31 10:00:00
2202997,1629,2016-05-31 18:00:00
11257171,1629,2016-05-31 20:00:00
13748845,1629,2016-05-31 18:00:00
7972537,1629,2016-05-31 19:00:00
7972537,1629,2016-05-31 09:00:00
21068165,1629,2016-05-31 12:00:00
6629957,1629,2016-05-31 18:00:00
2266185,1629,2016-05-31 17:00:00
2266185,1629,2016-05-31 17:00:00
3344858,1629,2016-05-31 11:00:00
9422803,1629,2016-05-31 11:00:00
14312318,1629,2016-05-31 09:00:00
8713256,1629,2016-05-31 13:00:00
12997490,1629,2016-05-31 19:00:00
15133710,1629,2016-05-31 20:00:00
6637954,1629,2016-05-31 17:00:00
17357084,1629,2016-05-31 13:00:00
21523994,1629,2016-05-31 12:00:00
20640505,1629,2016-05-31 20:00:00
17910077,1629,2016-05-31 20:00:00
9785313,1629,2016-05-31 20:00:00
9785313,1629,2016-05-31 14:00:00
14268381,1629,2016-05-31 12:00:00
3075165,1629,2016-05-31 18:00:00
8326477,1629,2016-05-31 20:00:00
16370818,1629,2016-05-31 08:00:00
11612661,1629,2016-05-31 19:00:00
15598882,1629,2016-05-31 12:00:00
17621502,1629,2016-05-31 16:00:00
21528188,1629,2016-05-31 20:00:00
10235653,1629,2016-05-31 15:00:00
20884508,1629,2016-05-31 17:00:00
22518503,1629,2016-05-31 17:00:00
22518503,1629,2016-05-31 17:00:00
21914163,1629,2016-05-31 16:00:00
349419,1629,2016-05-31 15:00:00
7188958,1629,2016-05-31 13:00:00
13312690,1629,2016-05-31 20:00:00
16699753,1629,2016-05-31 18:00:00
3018287,1629,2016-05-31 18:00:00
6344203,1629,2016-05-31 18:00:00
4511939,1629,2016-05-31 16:00:00
5319140,1629,2016-05-31 13:00:00
10650731,1629,2016-05-31 12:00:00
19688774,1629,2016-05-31 08:00:00
21622656,1629,2016-05-31 14:00:00
19420198,1629,2016-05-31 20:00:00
1809703,1629,2016-05-31 19:00:00
19748697,1629,2016-05-31 19:00:00
449686,1629,2016-05-31 20:00:00
5141502,1629,2016-05-31 20:00:00
4775415,1629,2016-05-31 08:00:00
13977003,1629,2016-05-31 18:00:00
20044852,1629,2016-05-31 20:00:00
8628748,1629,2016-05-31 19:00:00
11704909,1629,2016-05-31 19:00:00
20300946,1629,2016-05-31 09:00:00
5486907,1629,2016-05-31 20:00:00
9176160,1629,2016-05-31 20:00:00
7883515,1629,2016-05-31 16:00:00
17518710,1629,2016-05-31 12:00:00
266724,1629,2016-05-31 16:00:00
9596722,1629,2016-05-31 14:00:00
13023494,1629,2016-05-31 18:00:00
7784241,1629,2016-05-31 20:00:00
3583122,1629,2016-05-31 15:00:00
14604180,1629,2016-05-31 10:00:00
12500602,1629,2016-05-31 20:00:00
19296002,1629,2016-05-31 13:00:00
22375810,1629,2016-05-31 15:00:00
13533644,1629,2016-05-31 19:00:00
6747499,1629,2016-05-31 11:00:00
10662922,1629,2016-05-31 19:00:00
18122361,1629,2016-05-31 09:00:00
2981773,1629,2016-05-31 14:00:00
2981773,1629,2016-05-31 14:00:00
18681953,1629,2016-05-31 21:00:00
14767758,1629,2016-05-31 18:00:00
3658772,1629,2016-05-31 11:00:00
948235,1629,2016-05-31 20:00:00
5243293,1629,2016-05-31 18:00:00
288065,1629,2016-05-31 11:00:00
9327398,1629,2016-05-31 09:00:00
20816232,1629,2016-05-31 09:00:00
14183935,1629,2016-05-31 12:00:00
20946827,1629,2016-05-31 13:00:00
377506,1629,2016-05-31 17:00:00
17507244,1629,2016-05-31 19:00:00
18624190,1629,2016-05-31 17:00:00
5445152,1629,2016-05-31 20:00:00
5445152,1629,2016-05-31 20:00:00
18418353,1629,2016-05-31 11:00:00
11779814,1629,2016-05-31 14:00:00
19232148,1629,2016-05-31 19:00:00
20427505,1629,2016-05-31 16:00:00
21037026,1629,2016-05-31 14:00:00
9884770,1629,2016-05-31 19:00:00
9600896,1629,2016-05-31 21:00:00
14597870,1629,2016-05-31 19:00:00
19308783,1629,2016-05-31 11:00:00
19308783,1629,2016-05-31 11:00:00
15347496,1629,2016-05-31 20:00:00
14537451,1629,2016-05-31 14:00:00
5475234,1629,2016-05-31 20:00:00
21369766,1629,2016-05-31 12:00:00
4409309,1629,2016-05-31 14:00:00
7288188,1629,2016-05-31 19:00:00
1093026,1629,2016-05-31 20:00:00
7307822,1629,2016-05-31 21:00:00
16309819,1629,2016-05-31 19:00:00
16402257,1629,2016-05-31 16:00:00
2408731,1629,2016-05-31 13:00:00
3485337,1629,2016-05-31 11:00:00
2259614,1629,2016-05-31 16:00:00
18422509,1629,2016-05-31 13:00:00
1532359,1629,2016-05-31 19:00:00
4186329,1629,2016-05-31 18:00:00
