0,0.000254
2,0.000254
3,0.000507
6,0.000254
8,0.000254
9,0.000254
10,0.000254
11,0.000507
12,0.000254
13,0.000507
14,0.000254
21,0.000254
25,0.000761
27,0.000254
29,0.000254
31,0.000507
32,0.000254
34,0.000254
35,0.000254
36,0.000254
40,0.000254
41,0.000254
42,0.000507
48,0.000254
49,0.000254
50,0.000254
51,0.000254
53,0.000254
55,0.000254
57,0.000254
60,0.000254
62,0.000254
64,0.000254
66,0.000254
67,0.001015
68,0.000507
69,0.000254
70,0.000507
72,0.000254
73,0.001015
74,0.000254
75,0.000761
78,0.000507
79,0.000761
80,0.000254
81,0.000254
82,0.000254
83,0.001015
84,0.000507
85,0.000507
86,0.000254
87,0.000254
88,0.000507
89,0.000254
90,0.000254
91,0.000507
94,0.000507
95,0.000761
96,0.000254
97,0.000254
100,0.000507
101,0.000761
103,0.000507
104,0.000254
105,0.000507
106,0.000254
107,0.000507
108,0.000761
110,0.000254
111,0.000254
112,0.000507
114,0.000507
115,0.000254
117,0.000254
119,0.000761
121,0.000507
122,0.000254
123,0.000507
125,0.000761
127,0.000254
128,0.000507
130,0.001015
132,0.000507
133,0.001015
135,0.000254
136,0.001268
137,0.001268
138,0.000761
139,0.000254
140,0.000761
141,0.001268
142,0.000761
143,0.000761
144,0.001522
145,0.001015
146,0.000507
147,0.000507
148,0.000254
149,0.000761
150,0.000761
151,0.000507
152,0.001268
153,0.000507
154,0.000507
155,0.000761
156,0.001015
157,0.000507
158,0.001776
159,0.000761
160,0.000507
162,0.000507
163,0.001015
164,0.001268
165,0.000761
166,0.001268
167,0.000761
168,0.001015
169,0.000761
170,0.000507
171,0.000254
172,0.000761
173,0.000254
174,0.000507
175,0.000761
176,0.001015
177,0.001776
178,0.001522
179,0.000254
180,0.000507
181,0.001522
182,0.001268
183,0.000254
184,0.000761
185,0.000507
186,0.000507
187,0.001522
188,0.000507
189,0.000761
190,0.000507
191,0.000761
192,0.000254
193,0.000254
194,0.000761
195,0.000761
196,0.000761
197,0.000254
198,0.000254
199,0.000761
200,0.000254
201,0.001776
202,0.000254
203,0.000761
204,0.001268
205,0.001015
206,0.000761
207,0.001268
208,0.001522
209,0.000254
210,0.000254
211,0.000254
212,0.001015
213,0.000761
214,0.001015
215,0.000761
216,0.001268
217,0.001015
219,0.001522
220,0.001522
221,0.000254
222,0.000507
223,0.000507
224,0.000507
225,0.000761
226,0.000761
227,0.000761
228,0.001015
229,0.001015
230,0.000761
231,0.001522
232,0.000507
233,0.001015
234,0.000254
235,0.002029
236,0.001522
237,0.000761
238,0.001015
239,0.000254
240,0.001522
241,0.001268
242,0.001015
244,0.001268
245,0.001268
246,0.001268
247,0.001776
248,0.000761
249,0.000761
250,0.000254
251,0.001522
252,0.000761
253,0.000507
254,0.000507
255,0.000761
256,0.000254
257,0.001268
258,0.000254
259,0.001268
260,0.000507
261,0.000761
262,0.000507
263,0.001522
264,0.001522
265,0.001268
266,0.000507
267,0.001522
268,0.001015
269,0.001268
270,0.001268
271,0.001776
272,0.000761
273,0.001268
274,0.000254
275,0.000254
276,0.001015
277,0.001776
278,0.001015
279,0.001015
280,0.001268
281,0.001522
282,0.000761
283,0.000507
284,0.001015
285,0.001015
286,0.001015
287,0.000254
288,0.000507
289,0.000507
290,0.000254
291,0.001268
292,0.002283
293,0.000507
294,0.000761
295,0.000761
296,0.000761
297,0.000507
298,0.001015
299,0.002029
300,0.000761
301,0.000254
302,0.000507
303,0.000761
304,0.000761
305,0.000761
306,0.000254
307,0.001015
308,0.000254
309,0.000507
310,0.000507
311,0.000761
312,0.000761
313,0.001522
314,0.001015
315,0.001015
316,0.000254
317,0.000254
318,0.001015
319,0.001522
320,0.001015
321,0.001015
322,0.001522
323,0.000761
324,0.002283
325,0.001015
326,0.000761
327,0.001522
328,0.000507
329,0.000761
330,0.000507
331,0.000761
332,0.001268
333,0.000761
334,0.001522
335,0.001268
336,0.000507
337,0.000254
338,0.001522
339,0.001015
340,0.001522
341,0.001268
342,0.000507
