0,0.000662
2,0.000662
8,0.001325
19,0.000662
31,0.000662
48,0.000662
50,0.000662
51,0.000662
55,0.000662
59,0.000662
63,0.000662
68,0.000662
75,0.001325
76,0.000662
81,0.000662
87,0.000662
89,0.001325
90,0.000662
91,0.000662
92,0.000662
94,0.001325
95,0.000662
101,0.000662
102,0.000662
103,0.001325
106,0.000662
109,0.000662
113,0.000662
115,0.000662
121,0.000662
125,0.000662
131,0.000662
133,0.000662
134,0.000662
138,0.001987
139,0.000662
140,0.001325
142,0.000662
144,0.000662
145,0.000662
147,0.000662
148,0.001987
150,0.001325
152,0.000662
157,0.001325
159,0.000662
160,0.000662
164,0.000662
167,0.001325
168,0.000662
171,0.000662
173,0.002649
174,0.000662
177,0.001325
179,0.000662
180,0.000662
185,0.001325
187,0.000662
190,0.000662
193,0.001325
194,0.000662
197,0.001325
200,0.001987
201,0.002649
202,0.001325
204,0.000662
205,0.000662
206,0.000662
207,0.000662
209,0.001325
210,0.001325
211,0.000662
212,0.000662
214,0.001325
215,0.000662
217,0.001325
218,0.001987
219,0.000662
221,0.000662
222,0.000662
225,0.000662
227,0.001325
228,0.000662
229,0.001325
230,0.001325
232,0.001325
233,0.000662
234,0.000662
235,0.000662
236,0.000662
239,0.000662
240,0.000662
243,0.000662
244,0.000662
247,0.000662
248,0.000662
249,0.000662
251,0.001325
252,0.001987
253,0.000662
254,0.001325
255,0.000662
258,0.000662
260,0.001325
263,0.000662
266,0.000662
267,0.001987
268,0.000662
269,0.000662
270,0.000662
273,0.000662
275,0.001325
277,0.002649
278,0.001987
279,0.000662
280,0.001325
281,0.001325
282,0.002649
283,0.001325
284,0.001325
286,0.000662
287,0.000662
288,0.001987
290,0.001325
291,0.001325
293,0.001325
294,0.001325
296,0.001987
297,0.000662
299,0.000662
300,0.001325
301,0.001325
302,0.001987
303,0.001325
305,0.000662
306,0.000662
307,0.001987
309,0.001325
310,0.000662
312,0.001325
313,0.000662
315,0.001325
318,0.000662
319,0.000662
321,0.001325
322,0.001325
323,0.001325
325,0.000662
328,0.000662
329,0.001325
330,0.000662
331,0.001987
332,0.001325
333,0.000662
334,0.000662
335,0.001325
336,0.001325
337,0.000662
338,0.001325
339,0.001325
340,0.001325
341,0.001325
342,0.001325
343,0.000662
