0.000000	0.000000
0.000000	0.010000
0.000000	0.020000
0.000000	0.030000
0.000000	0.040000
0.000000	0.050000
0.000000	0.060000
0.000000	0.070000
0.000000	0.080000
0.000000	0.090000
0.000000	0.100000
0.000000	0.110000
0.000000	0.120000
0.000000	0.130000
0.000000	0.140000
0.000000	0.150000
0.000000	0.160000
0.000000	0.170000
0.000000	0.180000
0.000000	0.190000
0.000000	0.200000
0.000000	0.210000
0.000000	0.220000
0.000000	0.230000
0.000000	0.240000
0.000000	0.250000
0.000000	0.260000
0.000000	0.270000
0.000000	0.280000
0.000000	0.290000
0.000000	0.300000
0.000000	0.310000
0.000000	0.320000
0.000000	0.330000
0.000000	0.340000
0.000000	0.350000
0.000000	0.360000
0.000000	0.370000
0.000222	0.378000
0.000222	0.388000
0.000222	0.398000
0.000444	0.406000
0.000667	0.414000
0.000667	0.424000
0.000667	0.434000
0.000667	0.444000
0.001111	0.450000
0.001333	0.458000
0.001333	0.468000
0.001333	0.478000
0.001333	0.488000
0.001778	0.494000
0.002667	0.496000
0.002667	0.506000
0.002667	0.516000
0.002667	0.526000
0.002667	0.536000
0.002889	0.544000
0.002889	0.554000
0.002889	0.564000
0.003111	0.572000
0.003111	0.582000
0.003111	0.592000
0.003111	0.602000
0.003333	0.610000
0.003556	0.618000
0.004000	0.624000
0.004000	0.634000
0.004222	0.642000
0.004667	0.648000
0.005111	0.654000
0.005111	0.664000
0.005333	0.672000
0.006222	0.674000
0.006444	0.682000
0.006667	0.690000
0.006889	0.698000
0.007111	0.706000
0.007556	0.712000
0.007778	0.720000
0.008222	0.726000
0.008222	0.736000
0.008667	0.742000
0.009333	0.746000
0.009556	0.754000
0.010000	0.760000
0.010667	0.764000
0.011111	0.770000
0.011778	0.774000
0.012000	0.782000
0.012222	0.790000
0.012889	0.794000
0.013778	0.796000
0.014444	0.800000
0.015111	0.804000
0.015556	0.810000
0.016444	0.812000
0.017111	0.816000
0.017556	0.822000
0.018444	0.824000
0.019333	0.826000
0.020000	0.830000
0.020667	0.834000
0.021333	0.838000
0.022444	0.838000
0.023333	0.840000
0.024444	0.840000
0.025556	0.840000
0.026222	0.844000
0.026889	0.848000
0.028000	0.848000
0.028667	0.852000
0.029333	0.856000
0.030222	0.858000
0.031333	0.858000
0.032000	0.862000
0.032889	0.864000
0.033778	0.866000
0.034222	0.872000
0.034444	0.880000
0.035556	0.880000
0.036222	0.884000
0.037333	0.884000
0.038444	0.884000
0.039556	0.884000
0.040222	0.888000
0.040889	0.892000
0.041778	0.894000
0.042889	0.894000
0.043556	0.898000
0.044444	0.900000
0.045556	0.900000
0.046667	0.900000
0.047778	0.900000
0.048889	0.900000
0.050000	0.900000
0.051111	0.900000
0.052000	0.902000
0.053111	0.902000
0.054222	0.902000
0.055111	0.904000
0.056000	0.906000
0.056889	0.908000
0.057778	0.910000
0.058667	0.912000
0.059778	0.912000
0.060889	0.912000
0.062000	0.912000
0.063111	0.912000
0.064222	0.912000
0.065111	0.914000
0.066222	0.914000
0.067111	0.916000
0.068222	0.916000
0.069111	0.918000
0.070222	0.918000
0.070889	0.922000
0.072000	0.922000
0.072667	0.926000
0.073556	0.928000
0.074667	0.928000
0.075778	0.928000
0.076667	0.930000
0.077778	0.930000
0.078667	0.932000
0.079778	0.932000
0.080889	0.932000
0.081778	0.934000
0.082667	0.936000
0.083778	0.936000
0.084667	0.938000
0.085778	0.938000
0.086889	0.938000
0.088000	0.938000
0.088889	0.940000
0.089778	0.942000
0.090889	0.942000
0.091778	0.944000
0.092667	0.946000
0.093778	0.946000
0.094889	0.946000
0.096000	0.946000
0.097111	0.946000
0.097778	0.950000
0.098889	0.950000
0.100000	0.950000
0.100889	0.952000
0.102000	0.952000
0.102889	0.954000
0.103778	0.956000
0.104889	0.956000
0.105556	0.960000
0.106667	0.960000
0.107778	0.960000
0.108889	0.960000
0.110000	0.960000
0.110889	0.962000
0.112000	0.962000
0.113111	0.962000
0.114222	0.962000
0.115333	0.962000
0.116222	0.964000
0.117333	0.964000
0.118444	0.964000
0.119556	0.964000
0.120667	0.964000
0.121778	0.964000
0.122667	0.966000
0.123778	0.966000
0.124889	0.966000
0.125778	0.968000
