0.000000	0.000000
0.000000	0.010000
0.000000	0.020000
0.000000	0.030000
0.000000	0.040000
0.000000	0.050000
0.000000	0.060000
0.000000	0.070000
0.000000	0.080000
0.000000	0.090000
0.000000	0.100000
0.000000	0.110000
0.000000	0.120000
0.000000	0.130000
0.000000	0.140000
0.000000	0.150000
0.000000	0.160000
0.000000	0.170000
0.000000	0.180000
0.000000	0.190000
0.000000	0.200000
0.000000	0.210000
0.000000	0.220000
0.000000	0.230000
0.000000	0.240000
0.000000	0.250000
0.000000	0.260000
0.000000	0.270000
0.000000	0.280000
0.000000	0.290000
0.000000	0.300000
0.000000	0.310000
0.000000	0.320000
0.000000	0.330000
0.000000	0.340000
0.000000	0.350000
0.000000	0.360000
0.000000	0.370000
0.000000	0.380000
0.000000	0.390000
0.000000	0.400000
0.000000	0.410000
0.000000	0.420000
0.000000	0.430000
0.000000	0.440000
0.000000	0.450000
0.000000	0.460000
0.000000	0.470000
0.000000	0.480000
0.000000	0.490000
0.000000	0.500000
0.000222	0.508000
0.000222	0.518000
0.000222	0.528000
0.000667	0.534000
0.000667	0.544000
0.000667	0.554000
0.000667	0.564000
0.000667	0.574000
0.000667	0.584000
0.000889	0.592000
0.000889	0.602000
0.001333	0.608000
0.001556	0.616000
0.001556	0.626000
0.001778	0.634000
0.001778	0.644000
0.002222	0.650000
0.002444	0.658000
0.002444	0.668000
0.002667	0.676000
0.003111	0.682000
0.003111	0.692000
0.003556	0.698000
0.003556	0.708000
0.003556	0.718000
0.003556	0.728000
0.004000	0.734000
0.004000	0.744000
0.004000	0.754000
0.004444	0.760000
0.004889	0.766000
0.005111	0.774000
0.005778	0.778000
0.006222	0.784000
0.006444	0.792000
0.006667	0.800000
0.007333	0.804000
0.007778	0.810000
0.008667	0.812000
0.009333	0.816000
0.009556	0.824000
0.010000	0.830000
0.010000	0.840000
0.010222	0.848000
0.011111	0.850000
0.011333	0.858000
0.012222	0.860000
0.012444	0.868000
0.012889	0.874000
0.013778	0.876000
0.014667	0.878000
0.015333	0.882000
0.016000	0.886000
0.016667	0.890000
0.017778	0.890000
0.018444	0.894000
0.019111	0.898000
0.020000	0.900000
0.021111	0.900000
0.022000	0.902000
0.023111	0.902000
0.024222	0.902000
0.025333	0.902000
0.025778	0.908000
0.026667	0.910000
0.027556	0.912000
0.028444	0.914000
0.029333	0.916000
0.030222	0.918000
0.031111	0.920000
0.032000	0.922000
0.032667	0.926000
0.033778	0.926000
0.034222	0.932000
0.035111	0.934000
0.036222	0.934000
0.037333	0.934000
0.038222	0.936000
0.039333	0.936000
0.040222	0.938000
0.041333	0.938000
0.042222	0.940000
0.043333	0.940000
0.044444	0.940000
0.045111	0.944000
0.046222	0.944000
0.047333	0.944000
0.048444	0.944000
0.049556	0.944000
0.050222	0.948000
0.051333	0.948000
0.052444	0.948000
0.053333	0.950000
0.054444	0.950000
0.055333	0.952000
0.056222	0.954000
0.057111	0.956000
0.058222	0.956000
0.059333	0.956000
0.060444	0.956000
0.061556	0.956000
0.062667	0.956000
0.063778	0.956000
0.064889	0.956000
0.066000	0.956000
0.066889	0.958000
0.068000	0.958000
0.069111	0.958000
0.070222	0.958000
0.071333	0.958000
0.072444	0.958000
0.073556	0.958000
0.074667	0.958000
0.075778	0.958000
0.076889	0.958000
0.078000	0.958000
0.079111	0.958000
0.080222	0.958000
0.081333	0.958000
0.082444	0.958000
0.083556	0.958000
0.084667	0.958000
0.085778	0.958000
0.086667	0.960000
0.087556	0.962000
0.088667	0.962000
0.089556	0.964000
0.090667	0.964000
0.091778	0.964000
0.092444	0.968000
0.093556	0.968000
0.094667	0.968000
0.095778	0.968000
0.096889	0.968000
0.097778	0.970000
0.098667	0.972000
0.099778	0.972000
0.100889	0.972000
0.102000	0.972000
0.103111	0.972000
0.104222	0.972000
0.105333	0.972000
0.106444	0.972000
0.107556	0.972000
0.108667	0.972000
0.109778	0.972000
0.110667	0.974000
0.111778	0.974000
0.112889	0.974000
0.114000	0.974000
0.114889	0.976000
0.116000	0.976000
0.117111	0.976000
0.118222	0.976000
0.119333	0.976000
0.120444	0.976000
0.121556	0.976000
0.122444	0.978000
0.123556	0.978000
0.124667	0.978000
